Question ID,Question Text,Category,Tag,N Responses,Avg Agreement (All),Median Agreement (All),Proportion Positive Sentiment,Proportion Negative Sentiment,All (Frequency),Do you feel like you understand yourself better after participating in this conversation?: -- (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Maybe a little (Frequency),Do you feel like you understand yourself better after participating in this conversation?: No (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Yes (Frequency),"Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): -- (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Mostly – I was able to mostly express my views on these topics, but did not have the chance to express a few things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): No – I was unable to express my views on these topics, and did not have the chance to express most things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Somewhat – I was able to somewhat express my views on these topics, but did not have the chance to express many things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Yes – I was able to fully express my views on these topics (Frequency)",How old are you?: 18-25 (Frequency),How old are you?: 26-35 (Frequency),How old are you?: 36-45 (Frequency),How old are you?: 46-55 (Frequency),How old are you?: 56-65 (Frequency),How old are you?: 65+ (Frequency),How old are you?: Less than 18 (Frequency),"Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: Equally concerned and excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More concerned than excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More excited than concerned (Frequency)",Please select your preferred language:: Arabic (Frequency),Please select your preferred language:: Chinese (China) (Frequency),Please select your preferred language:: English (Frequency),Please select your preferred language:: French (Frequency),Please select your preferred language:: Hindi (Frequency),Please select your preferred language:: Portuguese (Frequency),Please select your preferred language:: Russian (Frequency),Please select your preferred language:: Spanish (Frequency),What best describes where you live?: Rural (Frequency),What best describes where you live?: Suburban (Frequency),What best describes where you live?: Urban (Frequency),What is your gender?: Female (Frequency),What is your gender?: Male (Frequency),What is your gender?: Non-binary (Frequency),What is your gender?: Other / prefer not to say (Frequency),What religious group or faith do you most identify with?: Buddhism (Frequency),What religious group or faith do you most identify with?: Christianity (Frequency),What religious group or faith do you most identify with?: Hinduism (Frequency),What religious group or faith do you most identify with?: I do not identify with any religious group or faith (Frequency),What religious group or faith do you most identify with?: Islam (Frequency),What religious group or faith do you most identify with?: Judaism (Frequency),What religious group or faith do you most identify with?: Other religious group (Frequency),What religious group or faith do you most identify with?: Sikhism (Frequency),Would these things experts believe could help people make a positive difference in your life?: -- (Frequency),Would these things experts believe could help people make a positive difference in your life?: Maybe – these things might make some positive difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: No – these things won’t really make any difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: Yes – these things would definitely make a large positive difference in my life (Frequency)
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data theft issues,7,0.6343,0.6500,0.0000,0.2857,7,1,1,1,4,1,5,0,0,1,3,3,1,0,0,0,0,3,0,4,0,1,5,0,0,0,1,0,0,1,6,3,4,0,0,0,3,1,3,0,0,0,0,0,5,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Deepfake issues,22,0.6482,0.6600,0.0000,0.2727,22,3,8,0,11,3,4,0,1,14,7,11,3,0,1,0,0,13,4,5,0,1,19,0,0,1,1,0,1,7,14,12,10,0,0,2,3,5,5,6,1,0,0,0,7,0,15
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Home security concerns,3,0.6333,0.6500,0.0000,0.6667,3,0,0,0,3,0,1,0,0,2,1,2,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Identity theft issues,15,0.6513,0.6600,0.0000,0.6667,15,1,3,1,10,1,6,0,0,8,7,7,1,0,0,0,0,7,1,7,0,0,10,1,0,0,0,4,1,3,11,7,8,0,0,0,7,0,3,5,0,0,0,0,7,0,8
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Image misuse and privacy risks,4,0.6475,0.6450,0.0000,0.0000,4,2,1,0,1,2,0,0,0,2,3,1,0,0,0,0,0,2,1,1,0,0,3,0,0,0,0,1,0,1,3,3,0,1,0,1,1,1,1,0,0,0,0,0,3,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Information Security Risks,13,0.6331,0.6500,0.0000,0.5385,13,0,2,0,11,0,4,0,1,8,6,4,1,2,0,0,0,8,2,3,0,3,10,0,0,0,0,0,0,1,12,3,10,0,0,0,5,1,3,4,0,0,0,0,5,0,8
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Infrastructure security threats,2,0.6350,0.6350,0.0000,0.5000,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Online fraud,2,0.6250,0.6250,0.0000,1.0000,2,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Precision targeting by AI,1,0.6500,0.6500,0.0000,1.0000,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Privacy and Anonymity Issues,2,0.6600,0.6600,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Privacy and security issues,4,0.6625,0.6600,0.0000,0.7500,4,1,1,0,2,1,1,0,0,2,0,3,1,0,0,0,0,1,1,2,0,0,4,0,0,0,0,0,1,1,2,4,0,0,0,0,2,0,1,1,0,0,0,0,1,2,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Privacy and stalking concerns,2,0.6600,0.6600,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Privacy concerns and issues,115,0.6357,0.6400,0.0000,0.3826,115,17,32,4,62,17,26,0,2,70,42,50,18,4,1,0,0,71,9,35,0,13,90,2,1,0,0,9,12,36,67,68,44,1,2,1,36,19,33,26,0,0,0,0,43,7,65
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Privacy issues,2,0.5950,0.5950,0.0000,0.0000,2,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Rise in cybercrime,9,0.6544,0.6600,0.0000,0.3333,9,1,4,0,4,1,1,0,0,7,3,5,1,0,0,0,0,6,1,2,0,1,6,0,1,0,0,1,2,2,5,5,4,0,0,1,2,1,3,2,0,0,0,0,5,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Security breaches,2,0.6100,0.6100,0.0000,1.0000,2,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Surveillance and privacy concerns,46,0.6215,0.6300,0.0000,0.3913,46,6,14,3,23,6,11,0,3,26,18,12,10,4,2,0,0,24,7,15,2,5,35,1,1,0,1,1,4,19,23,25,20,1,0,1,18,6,14,6,0,1,0,0,25,3,18
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,AI risk awareness,2,0.6100,0.6100,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Aspects of societal disillusionment,4,0.5950,0.6000,0.0000,0.0000,4,0,0,0,4,0,2,0,0,2,1,2,0,1,0,0,0,2,1,1,0,1,3,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,2,2,0,0,0,0,3,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Authenticity and credibility concerns,6,0.6450,0.6550,0.0000,0.5000,6,1,2,0,3,1,0,0,0,5,2,4,0,0,0,0,0,4,0,2,0,0,5,0,0,0,0,1,0,3,3,3,3,0,0,0,3,1,2,0,0,0,0,0,0,1,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Blind belief and extremism,2,0.6450,0.6450,0.0000,0.0000,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Censorship,1,0.6200,0.6200,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Challenges in discerning truth,6,0.6550,0.6650,0.0000,0.3333,6,1,3,0,2,1,4,0,0,1,2,2,2,0,0,0,0,3,0,3,0,0,4,0,0,1,0,1,0,2,4,1,5,0,0,1,3,0,2,0,0,0,0,0,3,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Erosion of Trust,12,0.6583,0.6650,0.0000,0.5000,12,2,5,0,5,2,4,0,0,6,2,6,2,1,0,1,0,7,0,5,0,3,8,0,0,1,0,0,1,2,9,7,5,0,0,0,1,1,8,1,1,0,0,0,3,0,9
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Impact of public figures,2,0.6550,0.6550,0.0000,0.0000,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Increased trust in AI over human judgment,1,0.6600,0.6600,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Influence of populism and conspiracy theories,1,0.6500,0.6500,0.0000,1.0000,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Loss of trust in science,1,0.6300,0.6300,0.0000,0.0000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Misuse and distrust of technology,7,0.5843,0.6400,0.0000,0.5714,7,0,3,1,3,0,3,1,0,3,1,4,1,1,0,0,0,3,1,3,0,1,6,0,0,0,0,0,3,2,2,5,2,0,0,0,0,1,5,1,0,0,0,0,4,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,No specific theme,1,0.3900,0.3900,1.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Non-specific response,1,0.4600,0.4600,0.0000,0.0000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Overtrust in AI,1,0.5900,0.5900,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Perceived objectivity of AI,1,0.6300,0.6300,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Perception of safety,2,0.4950,0.4950,0.0000,0.0000,2,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Positive perspectives,3,0.6133,0.6300,0.3333,0.3333,3,2,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,0,2,1,2,0,0,0,2,0,0,1,0,0,0,2,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Public susceptibility,2,0.6450,0.6450,0.0000,0.5000,2,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Reality perception issues,3,0.6467,0.6600,0.0000,0.3333,3,0,1,0,2,0,2,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Reputation impact,4,0.6700,0.6700,0.0000,0.5000,4,1,1,0,2,1,1,0,0,2,3,0,0,0,1,0,0,2,0,2,0,0,3,0,0,0,0,1,0,1,3,3,1,0,0,0,2,1,1,0,0,0,0,0,1,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Skepticism about further dangers of AI,1,0.6100,0.6100,0.0000,1.0000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Public perception and trust,Uncritical acceptance of results,2,0.6150,0.6150,0.0000,0.5000,2,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Accountability concerns,4,0.6175,0.6450,0.0000,0.5000,4,0,2,0,2,0,0,0,0,4,1,1,1,1,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,1,3,3,1,0,0,1,1,0,2,0,0,0,0,0,1,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Challenges in decision-making and oversight,11,0.6382,0.6400,0.0000,0.2727,11,2,4,2,3,2,1,0,0,8,3,4,0,3,0,1,0,2,3,6,0,0,10,0,0,0,0,1,0,7,4,6,5,0,0,0,5,1,4,1,0,0,0,0,4,1,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Concerns about misuse and regulation,3,0.6433,0.6400,0.0000,0.6667,3,0,1,1,1,0,1,0,0,2,1,2,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Ethical and regulatory needs,8,0.6600,0.6650,0.0000,0.3750,8,1,1,0,6,1,3,0,0,4,3,5,0,0,0,0,0,6,1,1,0,0,7,0,1,0,0,0,2,1,5,4,4,0,0,0,1,1,1,4,0,1,0,0,2,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Human Supervision Requirements,2,0.6500,0.6500,0.0000,0.0000,2,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Internet regulation,2,0.6450,0.6450,0.0000,0.5000,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Lack of AI oversight,2,0.6750,0.6750,0.0000,0.5000,2,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Lack of control and supervision,4,0.6225,0.6100,0.0000,0.2500,4,1,0,0,3,1,0,0,1,2,1,3,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,2,2,0,4,0,0,0,3,0,1,0,0,0,0,0,1,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Lack of fail-safes in AI,1,0.6500,0.6500,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Lack of regulation,6,0.6700,0.6700,0.0000,0.5000,6,1,2,1,2,1,1,0,0,4,4,2,0,0,0,0,0,4,0,2,0,0,5,0,0,1,0,0,0,2,4,3,3,0,0,0,1,2,2,1,0,0,0,0,1,1,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Lack of supervision and oversight,7,0.6586,0.6600,0.0000,0.4286,7,2,1,0,4,2,1,0,0,4,2,4,0,1,0,0,0,2,1,4,0,3,4,0,0,0,0,0,0,3,4,5,2,0,0,0,3,0,3,0,1,0,0,0,4,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Law enforcement issues,2,0.6600,0.6600,0.0000,0.5000,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Legal issues,2,0.6600,0.6600,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Legislative reform needs,5,0.6240,0.6500,0.0000,0.6000,5,4,0,0,1,4,0,0,0,1,2,1,2,0,0,0,0,1,2,2,0,0,4,0,0,0,0,1,0,2,3,0,4,0,1,0,3,0,1,1,0,0,0,0,1,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Need for international regulation,8,0.6412,0.6500,0.0000,0.3750,8,2,2,0,4,2,1,0,1,4,2,3,3,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,1,3,4,3,5,0,0,0,6,0,0,2,0,0,0,0,4,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Need for regulation,5,0.6480,0.6500,0.0000,0.4000,5,1,1,0,3,1,1,0,0,3,2,2,1,0,0,0,0,3,0,2,0,0,4,0,0,0,0,1,0,0,5,2,3,0,0,0,4,1,0,0,0,0,0,0,1,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Regulation challenges,2,0.6550,0.6550,0.0000,0.5000,2,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Regulation of hazardous technologies,2,0.6450,0.6450,0.0000,1.0000,2,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Regulatory and Legal Framework Needs,18,0.6472,0.6600,0.0000,0.3333,18,2,5,2,9,2,3,0,0,13,4,7,4,3,0,0,0,12,3,3,0,1,13,0,0,0,2,2,2,7,9,10,8,0,0,1,6,4,7,0,0,0,0,0,6,2,10
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Regulatory deficiencies,11,0.6464,0.6500,0.0000,0.6364,11,2,4,1,4,2,2,0,0,7,5,4,1,1,0,0,0,4,0,7,0,3,7,0,0,0,0,1,0,6,5,7,4,0,0,1,4,1,5,0,0,0,0,0,6,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Regulatory and oversight challenges,Requirements for system management,3,0.6300,0.6400,0.0000,0.3333,3,0,1,0,2,0,0,0,0,3,0,1,1,1,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,1,2,1,2,0,0,0,1,1,1,0,0,0,0,0,1,0,2
