Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
5151f641-1a7c-490d-8a37-8f61104eb6dd,Respect for women.,Positive,Loss of cultural etiquette and social norms,,,,
d3ea9450-a09c-4862-b797-6afc881c2221,"Simply put, nothing. Culture divides us in our world. ",Neutral,Uninformative answer,,,,
84823381-62f4-4ac0-8626-cfce1ced6c21,writing skill ,Positive,Other,,,,
8218acd7-7b2c-4314-a283-f2bc5bd21ce9,Chinese Language,Neutral,Loss of language diversity and dialects,,,,
53f953fc-0d7b-4f3a-90b0-977bc2abefb0,Chinese painting,Neutral,Erosion of traditional arts and crafts,,,,
62993aed-ea6d-436b-837c-25c5861e4eab,"Chinese, and some Chinese dialects",Neutral,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
6358d154-bd3a-44ee-beb4-39bc09f47983,None. Globalism has already standardized the culture of many people.,Neutral,Uninformative answer,,,,
ed7ebd0a-e9ee-4973-abcd-9234930ad4d7,"I don't consider this because I think time and people will choose it, retaining the good parts and eliminating the bad parts.",Neutral,Uninformative answer,,,,
c00549a0-4dd7-47f2-b1f2-83f95e938c04,Literary works,Neutral,Impact on artistic expression and creativity,,,,
1047de64-3bfe-4cee-907d-7301161fbb8a,music i guess with ai it will be ruined,Negative,Impact on artistic expression and creativity,Impact on traditional music and dance,,,
f43b26a9-d45e-41eb-8e4c-685648d5b82a,new user and children -18,Neutral,Uninformative answer,,,,
16490dee-b538-43ad-8808-8b04fbfd1e5e,relationships and staying together,Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
d0f2ba67-e888-4694-8884-90b1f7a9debf,All the values because AI doesn’t have any sense about the culture ,Negative,Loss of cultural values and morals,,,,
6b79f23e-246d-4c9e-9755-d072a87484be,Connection,Neutral,Diminished human interaction and connection,Loss of cultural community and togetherness,,,
964071d7-c33e-4d93-92e0-e2d543f957ae,I am not worried because humans are quite rooted in the traditions and values of our country and it would prevent AI from committing aberrations against the culture.,Negative,Other,,,,
9955618e-629d-43dc-b2b4-597e3688709f,I feel that a lot of the beautiful things in the world will end once the industrial doctor takes office.,Positive,Other,,,,
8406332e-8c52-45d1-8478-62b1d0f23451,Lack of family affection and emotion.,Negative,Impact on family and community bonds,,,,
c2cbdbfd-9e30-42d0-9fc2-a1c3309de344,Painting,Neutral,Erosion of traditional arts and crafts,,,,
f171bf55-9493-4941-902d-d1287c56cc5d,The first thing that has happened is that the first thing that has happened is that the second ...,Neutral,Uninformative answer,,,,
3b033ae8-f1fa-4aeb-80bc-75d3a4cd769f,The things I mentioned previously would not be affected (rather done better) by advanced AI.,Neutral,Uninformative answer,,,,
77212d5a-c61a-45bf-b709-92214c84d39a,The traditional wedding and the African cuisines,Neutral,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,,,
f1226298-56b9-4d63-9ab2-8254bc909880,"I live in very religious place, so that would be something about religion/god, Technology/Ai/science will try to say that god doesn't exist but that will be no effect about our believe and culture ",Negative,Impact on religious and spiritual practices,,,,
51baeba6-d34d-46bb-9719-49be7d5c63b0,"I reject the text proceeding the question. If people have worries that the AI is biased towards the West or the U.S, they are more than welcome to create their own nonbiased AI. ",Neutral,Uninformative answer,,,,
b0a59b41-f3ca-4bcf-983f-096716dd3c19,Love ,Positive,Other,,,,
b5ec7f08-a4b0-471b-8310-acf9033ecf5e,AI is definitely biased towards Western white men with money. ,Negative,Bias towards dominant languages and cultures,Impact on cultural representation and inclusion,,,
2bc800c6-e1d0-4e72-ba00-327e897b0349,"Again none, there is objective good somewhere and that's what AI should be catered to, not preserving something cultural just for the sake of it.",Negative,Uninformative answer,,,,
170bed66-3208-42c1-8fbf-92167d703b8b,Diversity ,Neutral,Loss of cultural diversity and richness,,,,
2e8511b8-d514-4b04-a563-0fab20274b46,Feeling of union,Neutral,Loss of cultural community and togetherness,,,,
520f7084-7b8a-465f-8f0a-5d7f36d8abd3,Food,Neutral,Impact on traditional food and culinary practices,,,,
24c43fe9-6c8c-42c0-af85-366fcb00fa24,Food,Neutral,Impact on traditional food and culinary practices,,,,
58f00770-e7dd-4d02-8bf5-a35fc588d712,"if it is a real advanced ai that's fed & provided with necessary data & algorithm, i do not think there is anything to be afraid of in regards to language barriers / differences",Neutral,Uninformative answer,,,,
41755948-c396-41c8-b900-79023f6cd8e5,"Actually, I don't worry about any cultural things losing, cause bac cultural things should be replaced by new things. I believe the good one will protected by people and society.",Neutral,Uninformative answer,,,,
ef71cb8f-6a33-474e-9606-b7fc21890987,Anything can be lost,Neutral,Other,,,,
18d7f889-c616-45c9-846d-917a7ae2afe5,Loss of jobs,Negative,Other,,,,
d8450396-a90b-4950-867d-e1cdf02cb928,Peace,Positive,Uninformative answer,,,,
146d612e-db58-4747-823c-f51a2bbae0a2,"Egypt is famous for it's comedy,ai can be funny but not Egyptian funny.",Neutral,Impact on artistic expression and creativity,Other,,,
05d03374-50d7-4064-9a41-d84ce077f53e,Modesty and respect,Positive,Loss of cultural etiquette and social norms,,,,
4e7a5c51-5a98-4d63-9df9-39195ae85fe1,dignity and modesty,Positive,Loss of cultural values and morals,Other,,,
b11be271-6dfa-4a67-93ce-b9a6b92a51aa,I don't think anything from our culture can be lost with advanced AI . I feel like our culture is not significantly impacted by AI,Neutral,Uninformative answer,,,,
55e31d25-77e3-4f04-969c-9b54662e980a,Poetry ,Neutral,Erosion of traditional arts and crafts,,,,
28dfb2b5-6120-4eb4-80e2-1711238bfc5f,I don't think so..It would be a more general thing for all people. AI probably would be better at keeping those things stored somewhere. ,Neutral,Uninformative answer,,,,
2b40cfae-f850-4a09-9794-1cdd5d8c5e72,that is generalized,Neutral,Uninformative answer,,,,
bfc61888-a3cc-48e3-a8cc-ae0b57eacb80,Good manners,Positive,Loss of cultural etiquette and social norms,,,,
8b309b58-04ea-4181-ab0e-31fc364d44c1,I think I can't explain this.,Neutral,Uninformative answer,,,,
d0f223c1-ab58-459a-9a14-3176ce58739a,I'm not afraid - AI helps culture,Neutral,Uninformative answer,,,,
443092f9-14f0-435e-83dc-b68ffc602179,"None, I am not worried about losing my culture. Because humanity is about progress, if we lose something, something new will replace it. And I will also remember my own culture.",Neutral,Uninformative answer,,,,
f4bffb8f-650b-4f34-ac72-c24df7f7ab7b,khawatir jadi jarang orang membahas dengan serius ,Neutral,Uninformative answer,,,,
c6ca3033-39c4-43f6-99f6-9d65637426dd,not follow younger childrens,Negative,Uninformative answer,,,,
a0bad2ee-5685-4f54-a4fa-cff28fa92935,Don't worry about losing it. Artificial intelligence is the progress of the times. Don't worry about it.,Neutral,Uninformative answer,,,,
a2b72634-8a24-464b-ac90-baddf35e70b9,"Free spirit

",Positive,Other,,,,
acb8f613-65b6-47b0-a244-aed27970fa38,I do not think Ai can affect my cultural values as i only use it for work,Neutral,Uninformative answer,,,,
11a06cd1-3a2c-4b8c-88c2-d285ed5fd5e7,"None, I think AI could help preserve these cultural aspects, at least documentary.",Neutral,Uninformative answer,,,,
4bf584ce-fb31-4ae0-8df8-54a9d971b89f,"Nothing, i think AI wont have negative impact on my culture, AI may even help popularized it and spread it across the world

",Neutral,Uninformative answer,,,,
bb5b9479-ff01-49cc-96f5-a9cfd100ed0d,Dressing ,Neutral,Impact on traditional clothing and fashion,,,,
9d614107-0227-4cf0-9fb7-8ce1f44aa9ff,I don't feel any concerns about future AI would affect our culture which has shaped our lives.,Neutral,Uninformative answer,,,,
c266ab88-c0e8-4e5d-9a12-86dd97ff9315,"None, I don't think AI will greatly affect these cultural elements. It's not the area where I see AI being of great use.",Neutral,Uninformative answer,,,,
7e813b3b-9c08-48c0-a28d-f5bd8b5ee8d9,Racism,Neutral,Other,,,,
63a5b3a1-22b7-4d19-9891-89ed5192794b,language is not a problem after all we have to interact and communicate.,Neutral,Uninformative answer,,,,
3bed963b-ccf2-4713-b0c1-2b23992a76d1,Not many. I'm already well integrated in to the western culture.,Neutral,Uninformative answer,,,,
a7d69a56-983d-48f3-b3b5-7e854aeda493,"Nothing, really.  Ai won't affect the parts of my culture that I enjoy.  AI really would only enhance or make it easier to appreciate and participate in the culture by eliminating the mundane tedious things.",Neutral,Uninformative answer,,,,
05cf2069-0745-418f-9927-e57b1886ea01,The minority ones,Neutral,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
4206bca9-7626-4afe-a799-f35a5f5f7149,"yes we could care abou ai, woory about it. ",Neutral,Uninformative answer,,,,
c4e1a2f4-0819-4291-8ce3-675972545fa7,Food preparation,Neutral,Impact on traditional food and culinary practices,,,,
50dab16e-7805-4f61-a19c-84413e49e9f4,"That everyone is the same, that there is nothing organic",Negative,Homogenization of culture,,,,
e61471f8-e93f-42b4-ae0e-ea2743183cef,When you mix everything together it becomes one thing and that's boring,Negative,Homogenization of culture,,,,
fccbd88e-bfeb-4dc4-a3ad-6509b66ea4fb,All,Neutral,Other,,,,
06177fbc-8613-4724-901f-cc04a3d5bee1,I don’t see important cultural things being lost to AI. ,Negative,Uninformative answer,,,,
d4ebd2f3-3f97-481e-9ec6-4305485339df,I don't think AI will interfere with my culture in any way.,Neutral,Uninformative answer,,,,
951044a8-57b1-4b2c-b11b-8655d765c97d,I don't think I would lose any kind of cultural things to the AI.,Neutral,Uninformative answer,,,,
b35e31d7-6425-42dd-885e-6d9d1e63a369,"Really nothing, I don't think AI has any impact on this. I think global mobility is a much bigger influence.",Neutral,Uninformative answer,,,,
aa7c7090-f4c0-4a24-aa7d-a442bc4e0f90,modesty,Neutral,Other,,,,
a56f6145-8cf8-4451-ae56-87bce0384291,Calculate simple math question.,Neutral,Uninformative answer,,,,
4c5325b5-a957-4f7c-9f0c-9d41c5f7566f,I do not worried about losing. Everything will storage into our memory and AI itself ,Neutral,Uninformative answer,,,,
d3ff69de-80c9-497a-928e-9b3114873e0b,"I'm not afraid of anything. Unless AIs, as they do now, pass off invented facts as real and we forget history because of that.",Neutral,Loss of historical and cultural knowledge,,,,
da3c0b93-5029-416a-b00f-6c3635bd8ab9,There is nothing in my culture that I am worried about losing as a result of advanced Ai,Neutral,Uninformative answer,,,,
3a48aa43-a28d-4b81-a23d-5f5552c3f0be,i believe that there are only two genders. ai will be programmed to ignore of deny this.,Negative,Uninformative answer,,,,
0432c6f8-63bb-4a36-b4b3-9c6f2def59a4,Circumcision ,Neutral,Other,,,,
d439fb08-29c3-4979-a6ff-f17e015a224b,I’m not worried as people still have the ability to keep their traditions alive. ,Neutral,Uninformative answer,,,,
b0a17385-51f8-4730-86a8-077ca8a20afb,The wedding.,Neutral,Impact on traditional festivals and celebrations,,,,
73f8474a-e468-4656-aaa5-5e13033b4182,"文化的なものが失われることは特にないと思います。
",Neutral,Uninformative answer,,,,
a7c3c5ca-5493-487e-aeb5-15fb5b16dcfd,None. I am against traditions and for development.,Neutral,Uninformative answer,,,,
597b51d9-9b5e-4bc9-a088-dbae2ee1921a,marrying from the same clan,Neutral,Other,,,,
7aec18ca-d35c-41fb-acd0-914dcee2568a,I don't have any concerns about this. It doesn't matter to me. I'm not someone who cares much about cultural values.,Neutral,Uninformative answer,,,,
adda960d-e354-4290-a3db-55672b63fda7,"I'm not worried, as this would be a part of evolution where the world eventually unites.",Neutral,Uninformative answer,,,,
a3987eea-8c4b-47ec-abdf-c2fbe678aa28,Lack of relationship,Negative,Diminished human interaction and connection,,,,
e93d6ab3-cbda-4fde-913e-d68472daa461,Marriage,Neutral,Other,,,,
c5de2934-57af-468e-b022-87642a868257,Nothing. It can be very intelligent ,Neutral,Uninformative answer,,,,
bb800ab0-0d3e-4d81-b712-170b681a9f49,我不担心失去传统文化,Neutral,Uninformative answer,,,,
b130fdb3-12c3-4397-b4e9-f769ca049d97,"Absolutely nothing. If these crackers couldn't erase us, then AI certainly will not.",Negative,Uninformative answer,,,,
03b5c7ff-07cf-44d0-a8d5-f26897a3e76a,Good natural manner,Positive,Other,,,,
a39ab96d-4bb1-4ddd-802e-7bd87c78dc20,I cant think of anything to be honest. ,Neutral,Uninformative answer,,,,
1ab6487d-deb5-456c-bde5-5f9b668f39e3,I m not really worried that we're losing anything culturally apart from reading and studying from physical books,Neutral,Loss of cultural traditions and rituals,,,,
45871735-3a28-4e97-9c6a-f247032d42fc,"no worries, ai will neevr have the power",Positive,Uninformative answer,,,,
b382d1b0-a1b8-4d55-a4cd-f1cb671152d6,not worried about any cultural loss,Neutral,Uninformative answer,,,,
ca25a7d5-df27-4a0e-8da4-c4d01ea6e0e1,reason,Neutral,Uninformative answer,,,,
f412b0f7-d388-455b-9e4c-0233358dbcc7,Free will,Neutral,Other,,,,
2947c127-8458-44e4-8616-d8d1544c3c7e,I am not worried about anything because I do not care about culture too much.,Neutral,Uninformative answer,,,,
4fdfb61f-20e5-4059-a768-303662ae4b12,I can't think of any for now,Neutral,Uninformative answer,,,,
