theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
safety and security concerns,0.4154642948829218,the topics which are related to multiple number of people and sensitive in nature,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,d2f63dff-0a37-425e-ae4d-752e9b4cd163,ee473244,20250520_145232
safety and security concerns,0.41517495034245855,Give an approach on some sensitivematters,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,5e3c2c86-66cc-4517-90ae-5502ab7228e4,ee473244,20250520_145232
safety and security concerns,0.414996099957528,Political issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,b53f94b5-b123-4f6f-9c8e-5aa1d6cfa616,ee473244,20250520_145232
safety and security concerns,0.414996099957528,Political issues,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",a1918c3d-0df1-4b06-b2d4-4b19aa42c5eb,ee473244,20250520_145232
safety and security concerns,0.4142636459518463,"sensitive health issues, issues involving more people in the family environment, property, money",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,be04e87e-25d8-4ae3-acfa-ab931bc7c3c3,ee473244,20250520_145232
safety and security concerns,0.41369770968887537,Sensitive topics advices I suppose.,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",c49da3d9-b749-4ff3-8855-808d4c2d46e9,ee473244,20250520_145232
safety and security concerns,0.41324001464220633,"political or religious issues, AI must remain neutral",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,8900e3e3-4c28-4635-8247-c13057e666be,ee473244,20250520_145232
safety and security concerns,0.41319951688029877,When the topic raised to give controversy or risk on causing harm or damaging relationship ,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,0efb8cc6-437e-4e8b-9830-3a706dd57b61,ee473244,20250520_145232
safety and security concerns,0.41019922592681657,transparency and reliability,488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",6a8ba57d-a791-4871-9d6a-c90b704c9a75,ee473244,20250520_145232
safety and security concerns,0.41014408443117667,when there is ongoing social or political issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,034f3355-669c-4e9c-a577-17e821633ddb,ee473244,20250520_145232
safety and security concerns,0.41011274839966305,private family issues,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,def229b2-fa6e-4135-bb7c-4bedf621ed1c,ee473244,20250520_145232
safety and security concerns,0.41008031004878853,family and neighbourhood issues,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,f46fad69-0bdd-4968-9bf5-02ee6ee5228d,ee473244,20250520_145232
safety and security concerns,0.4100486560735125,Topics or suggestions that may be harmful to yourself or others,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",3df718c2-ed10-4db1-915e-f0600bcb872f,ee473244,20250520_145232
safety and security concerns,0.40980136179125215,Sensitive topics like political views or moral issues.,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,fd59bee4-5f60-4387-9204-79cbc74abcb0,ee473244,20250520_145232
safety and security concerns,0.4093145348617425,religious and ethical aspects,db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,6faac135-4687-4457-9ec4-733381b797e9,ee473244,20250520_145232
safety and security concerns,0.4088149986222085,raise a concern and be mature about it,5620eda0-082c-4917-a65f-67abf06aca5c,"When someone disagrees with an authority figure in your community, what is the appropriate way for them to express that disagreement?",3648e42a-d41d-48a6-9137-fa5c0d3b0dd6,ee473244,20250520_145232
safety and security concerns,0.40684936097560576,Unless constant surveillance is in place (which in itself is a big issue to discuss) - interactions between people in the group and/or between groups.,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,4c0d904e-34e7-41d4-82f6-435525fda308,ee473244,20250520_145232
safety and security concerns,0.40660058523520015,They respectfully convey their concerns ,5620eda0-082c-4917-a65f-67abf06aca5c,"When someone disagrees with an authority figure in your community, what is the appropriate way for them to express that disagreement?",b4f9437e-df29-46b4-a87d-b1b68aa27cde,ee473244,20250520_145232
safety and security concerns,0.40648759003555657,"Those involving others, particularly which might cause harm",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,73e41ff3-408c-402a-8ec1-d62f17a00b45,ee473244,20250520_145232
safety and security concerns,0.4063357908454646,Medical issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,37023d59-a6f6-44fc-a979-7e60a59602d4,ee473244,20250520_145232
safety and security concerns,0.40501137835258066,To keep my privacy safe ,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,8a4f97e8-3132-4d02-9abc-febd85eb399f,ee473244,20250520_145232
safety and security concerns,0.40445481955770174,It's should give responses that are sensitive on topics that may cause harm to the community structures and way of life,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,0efb8cc6-437e-4e8b-9830-3a706dd57b61,ee473244,20250520_145232
safety and security concerns,0.4041664968290002,Topics that are overly personal and can make the user uncomfortable ,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",b4f9437e-df29-46b4-a87d-b1b68aa27cde,ee473244,20250520_145232
safety and security concerns,0.4040921942497814,it should defer if the topic involved is sensitive towards the community,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ee0b4789-147b-4583-86e8-9b54defc841d,ee473244,20250520_145232
safety and security concerns,0.4026385450877586,When dealing with culturally sensitive issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,4cd4495b-1ac8-45a2-96ac-683c41ec6bdf,ee473244,20250520_145232
safety and security concerns,0.40251245939774316,its important to see the problem for a bird view perspective to see very potential risk and consequence,7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,1fe60dc2-3bd3-4a96-8501-171aff2f0ede,ee473244,20250520_145232
safety and security concerns,0.4024891256988579,Open communication and raising the concern. ,5620eda0-082c-4917-a65f-67abf06aca5c,"When someone disagrees with an authority figure in your community, what is the appropriate way for them to express that disagreement?",655b8d9d-f3f3-4317-8687-25eeff516b1a,ee473244,20250520_145232
safety and security concerns,0.40148544593973556,issues that will affect them,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,552b9831-1699-46f9-9950-d6ea7e3d2ae2,ee473244,20250520_145232
safety and security concerns,0.4011122604433436,Perhaps religious and sexual orientation issues.,db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,ee473244,20250520_145232
safety and security concerns,0.4009203230421976,seriousness and professionalism,cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",c4430aa6-95f9-4f16-8a36-dc39e0935e66,ee473244,20250520_145232
safety and security concerns,0.40060493824106735,"In issues related to violence, underage sex issues and drug abuse",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",39c541ea-6b7e-4778-bfdb-a0754e408f26,ee473244,20250520_145232
