Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
167b5e34-7e1c-4a8b-9a79-1e5cd61f1df7,Loyal.,Neutral,Uninformative answer,,,,,,,,,
cf5e5712-b171-4b35-9985-5656bfbc7b8b,Quick and accurate answers are helpful.,Positive,Knowledge and expertise,Problem-solving skills,,,,,,,,
d0f7a585-bc17-4495-8c94-0104e73675fb,Respect for tradition and culture,Neutral,Cultural understanding and respect,Respect for community values,,,,,,,,
c352fee8-233d-4221-9d71-eee6c2f62df6,When someone talks a lot,Neutral,Uninformative answer,,,,,,,,,
b0f2d80d-d78b-4770-9afd-0f00e90fa041,When they have a high education and good behavior and obey religious teachings,Positive,Experience and wisdom,Moral and ethical behavior,Respect for community values,,,,,,,
6a948fcd-ff1f-40c5-b0a3-34550647bfd8,YOUR EXPERIENCE AND KNOWLEDGE OF COMMUNITY EVENTS.,Neutral,Knowledge and expertise,,,,,,,,,
dd78f3c4-ed6c-40e0-a809-0ba6e22e2fae,if their honest and appropriate,Neutral,Honesty and integrity,,,,,,,,,
8330e9c7-7593-46de-943a-400648e81b42,patience,Neutral,Patience and understanding,,,,,,,,,
c4430aa6-95f9-4f16-8a36-dc39e0935e66,seriousness and professionalism,Positive,Other,,,,,,,,,
5f2720e2-718b-4aed-8794-20c3124eed68,"A strong academic background, with a proven real world history of success",Positive,Experience and wisdom,Proven track record and reputation,,,,,,,,
8f7ddc78-7435-4003-aa32-c34cd3de6cfb,Academic relevance and relevant contribution to social and/or scientific problems.,Neutral,Knowledge and expertise,,,,,,,,,
089b891d-93da-468d-a7e3-dfcdc24084a4,Character and experience ,Neutral,Experience and wisdom,,,,,,,,,
d0fd5f06-321f-42b5-84ed-be84655bd251,"Giving quality factual answers
",Positive,Ability to provide factual and evidence-based advice,,,,,,,,,
d9864ea0-96c4-46cb-8109-5fd8623b0870,"Impartiality to genders, cultures, intelligence",Neutral,Inclusivity and fairness,,,,,,,,,
596db86f-14d8-4fa6-9694-6f04592bb72f,"Older, experienced",Neutral,Experience and wisdom,,,,,,,,,
3ee67227-d6ea-422d-99db-62062e5e66be,"Respectful, ethical, fairness,God fearing ",Neutral,Cultural understanding and respect,Inclusivity and fairness,Moral and ethical behavior,,,,,,,
90e1d873-3767-46af-852d-ed1bf497a19a,Someone that is walk the talk.,Neutral,Consistency between words and actions,,,,,,,,,
baf92a8c-cf40-4a23-a1a0-177c154b1343,"They don't spread rumours 

They are willing to ask someone else if they are not sure of the answer",Neutral,Ability to admit mistakes,,,,,,,,,
904a5229-e6d0-4ef8-b682-ad28f05ca663,honesty,Neutral,Honesty and integrity,,,,,,,,,
7eaf00b1-9737-4cc9-9557-065b1024f62e,"honesty

",Neutral,Honesty and integrity,,,,,,,,,
3a1f50e5-3648-461a-9600-765fdd99fa2d,previous experience with topic in question,Neutral,Experience and wisdom,,,,,,,,,
17ad331b-8042-41a3-8940-6dc3ef912d1b,someone with experience,Neutral,Experience and wisdom,,,,,,,,,
1e7d9f82-7a8c-458a-8e79-cfa6b64dcf15,"Honest, fair, noble, not self-interest but the interests of all people as the greatest starting point",Positive,Commitment to the well-being of others,Honesty and integrity,Inclusivity and fairness,,,,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,If they have a lot of knowledge about that matter,Neutral,Knowledge and expertise,,,,,,,,,
b9a3319f-2c79-469f-af75-f061bd29b32e,Knowledge,Positive,Knowledge and expertise,,,,,,,,,
4f8ce07e-8b8d-4c54-b7c1-491c6ddb549f,Provide the source of the information presented.,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
f99e561f-592a-4a6c-86c1-8bf0daa488d3,When the having knowledge ,Neutral,Knowledge and expertise,,,,,,,,,
0eb4888f-5520-4aae-b6e4-30ed04931540,"being honest , unbiased",Positive,Honesty and integrity,Unbiased and objective advice,,,,,,,,
7dedebf5-c5a6-4a96-858a-cf41693b8f8a,Age and experience ,Neutral,Experience and wisdom,Other,,,,,,,,
9fe12885-1998-4c37-a7a4-dd67b2099df8,Being honest,Neutral,Honesty and integrity,,,,,,,,,
4135bb1c-4070-449f-aeb6-c5d6cd1ec2c1,Experience and values,Neutral,Experience and wisdom,,,,,,,,,
ef9faa02-bd7c-4d0e-875e-9202bf0ddb3b,Fairness/Respect,Neutral,Inclusivity and fairness,,,,,,,,,
2964d951-7ec9-4a60-98a8-18f820d70c9d,Genuine and honest to the answer be truthful about the fact and answer ,Positive,Honesty and integrity,,,,,,,,,
2492b026-5751-485a-8763-fbae32d41a2e,"Having experience, having past success, something to show for",Neutral,Experience and wisdom,Proven track record and reputation,,,,,,,,
af056fda-7437-49aa-a139-a0bc81808f3d,Honest,Positive,Honesty and integrity,,,,,,,,,
6d8e641e-c9f2-4f26-b58a-9d0051ae5a6d,If you tell the truth without sugarcoating it,Neutral,Honesty and integrity,,,,,,,,,
478d348b-f7fb-40c0-b69a-70cb7c1803cb,Listening and understanding,Positive,Empathy and active listening,,,,,,,,,
e4875bb0-a89f-4ab3-9afc-945174f02cf5,"Never lie and do favors

",Positive,Honesty and integrity,Supportiveness and helpfulness,,,,,,,,
cd17f8b7-1259-4213-8e51-41a7807449c8,Reputation,Neutral,Proven track record and reputation,,,,,,,,,
106bfd0a-17d7-42fa-bb45-90e91c8ac2c1,age and experience,Neutral,Experience and wisdom,,,,,,,,,
e27db10a-283b-438d-beec-cd5d6162aed2,"be honest, trying to always tell the truth, if you dont know the answer to aquestion than just you dont know and dont pretend to be something you are not.",Negative,Honesty and integrity,Transparency and openness,,,,,,,,
994c4648-4fec-48ba-8c7f-996798466769,has a record of being right etc.,Neutral,Proven track record and reputation,,,,,,,,,
a81eb05b-c643-4d34-9343-1e94b5e3a2db,understandable and frank ,Neutral,Transparency and openness,,,,,,,,,
c04a180d-793c-4350-a591-5a0be8ae7e92,when other follows their voice,Neutral,Other,,,,,,,,,
7d74b83f-6e4c-4c63-8437-ac61015d5cfa,"1. Open minded in giving answers
2. Do not provoke hate and broken the unity",Neutral,Inclusivity and fairness,Transparency and openness,,,,,,,,
6341432f-e6e0-447b-8654-6d5745ad518f,Being honest and past scenes that someone has participated. and also if he is of age,Neutral,Experience and wisdom,Honesty and integrity,,,,,,,,
9aeb0f69-50ef-41fd-877f-256cb2a096ef,Difference in topics,Neutral,Uninformative answer,,,,,,,,,
6f886653-126f-4182-b05f-6d37218e733f,It's well developed human beings ,Positive,Other,,,,,,,,,
3ed1edc8-f2de-40e0-b117-64bdbaeefe04,Just be polite in your response ,Neutral,Uninformative answer,,,,,,,,,
be185386-d888-407d-b5a2-44e146124e60,Wisdom,Neutral,Experience and wisdom,,,,,,,,,
087e4560-9985-4878-9ec3-652773ecf951,being nutrual and fair,Neutral,Inclusivity and fairness,Unbiased and objective advice,,,,,,,,
e8ceed69-4247-4f44-b67d-c8fd18f00c75,"experience, wisdom",Positive,Experience and wisdom,,,,,,,,,
990494fe-fc1a-4f55-b277-537efd501257,honest,Positive,Honesty and integrity,,,,,,,,,
92f0f15d-6aca-4c97-86b3-904cca3ab49f,honest ,Positive,Honesty and integrity,,,,,,,,,
a1918c3d-0df1-4b06-b2d4-4b19aa42c5eb,honest ,Positive,Honesty and integrity,,,,,,,,,
c680b49f-f95d-4bb3-84ea-a93b250aafda,just giving practical answers not like just motivating ,Neutral,Other,Problem-solving skills,,,,,,,,
0c2b5eeb-62cf-4490-95a0-2d06df774806,when they correct our mistake and make us learn,Neutral,Ability to admit mistakes,Other,,,,,,,,
6e4834b0-98f3-4e49-a431-a993659bf550,"Due to current shift in belief.  Nowadays it depends on the hierarchy of the person I terms of their age, wealth and community they come from.",Neutral,Other,,,,,,,,,
f4c2485f-1692-43ec-9647-f9bd6c39ad4e,"Facts, evidence, experience, recommendations. Links to sources",Neutral,Ability to provide factual and evidence-based advice,Experience and wisdom,,,,,,,,
cee1b854-3183-4bfd-b5ab-f1dafc482e54,Fair person,Neutral,Inclusivity and fairness,,,,,,,,,
01aaa22b-bd9a-4a24-a086-f6efd315ec71,Life experiences,Neutral,Experience and wisdom,,,,,,,,,
7026f3b1-925a-40a6-a3aa-1c23b6935cf0,No bias.Is truthful.,Negative,Honesty and integrity,Unbiased and objective advice,,,,,,,,
4cd4495b-1ac8-45a2-96ac-683c41ec6bdf,"That he has no history of corruption, that he keeps his word",Negative,Consistency between words and actions,Honesty and integrity,,,,,,,,
a5777841-2ba4-4814-9d64-74554ac9c456,"Their history, knowledge, experiences, and renown",Positive,Knowledge and expertise,Proven track record and reputation,,,,,,,,
f50b84a7-dc52-444b-8c6d-c725d773656e,Who uses facts. ,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
4c72fe0d-5140-48e5-acf8-9a9826e277bb,by being fair and honest,Positive,Honesty and integrity,,,,,,,,,
d30bbb7d-f221-4803-8002-cac695ad6cb2,experience,Neutral,Experience and wisdom,,,,,,,,,
32ec091e-1deb-4016-a375-7a8bbe623568,many years of experience.,Neutral,Experience and wisdom,,,,,,,,,
61dbc04a-db62-4f6e-8fa9-1ec2cd12cb34,past credibility ,Neutral,Proven track record and reputation,,,,,,,,,
034f3355-669c-4e9c-a577-17e821633ddb,the one with experience,Neutral,Experience and wisdom,,,,,,,,,
902e1c89-88ba-4fb1-bcbb-18e63b1cd346,way of talk,Neutral,Effective communication skills,,,,,,,,,
f5cd81e6-57db-4ea5-a9c6-d454411fdd24,Local Church Leaders. ,Neutral,Other,,,,,,,,,
c32e2902-3e6e-4ff9-8ef2-989916f7a898,"No crimes committed, doing good things to the community like volunteering, etc.
",Neutral,Commitment to the well-being of others,Moral and ethical behavior,,,,,,,,
e392d006-cb40-4ffc-9ba2-2015385aecbd,"his certificates, education and public renoma",Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
d5e1930e-6bc3-4a19-9451-d18a0e81aeba,the truth information,Neutral,Honesty and integrity,,,,,,,,,
a52ba483-33a2-408c-a91b-c56dc024a30f,"Age, social class",Neutral,Uninformative answer,,,,,,,,,
821ec638-135f-4c92-b21e-ee965c974664,"Don't help you make a conclusion, give different options and advantages and disadvantages",Negative,Ability to provide multiple perspectives,,,,,,,,,
db75df89-d6ca-473d-bc46-2c31d217f1e1,If he has experience and can explain the topic clearly,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
52717e75-8c75-4c8c-976d-a2b9a7b1b79d,Our elders or mostly the most humble and educated person,Positive,Experience and wisdom,Other,,,,,,,,
0b4d1111-6505-4532-b95b-47e89b9491c9,Proven honest in the past.,Neutral,Honesty and integrity,Proven track record and reputation,,,,,,,,
a5c3da48-ce42-4663-9d8c-4361c6b7f9ee,"Provide fair, just and reasonable solutions",Neutral,Inclusivity and fairness,,,,,,,,,
80a114b3-f80c-4af6-87d0-db9b41d13c7f,Respect everyone,Neutral,Cultural understanding and respect,,,,,,,,,
76952023-3cec-48d4-b898-e3b4f08da77b,Talks the truth and not biased ,Positive,Honesty and integrity,Unbiased and objective advice,,,,,,,,
02949b2e-f43a-4c29-84c9-695a6e2a275e,by avoiding giving OTT an outlandish ideas. Humility.,Neutral,Other,,,,,,,,,
6efcd19a-a0d6-416e-9a2f-50332f00c162,must provide the necessary evidence,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
f46fad69-0bdd-4968-9bf5-02ee6ee5228d,never lie,Positive,Honesty and integrity,,,,,,,,,
32cac2e7-69e4-4099-9d07-314a7ef7d710,years of experience ,Neutral,Experience and wisdom,,,,,,,,,
81dc147c-56df-4d18-a831-70cac273b40b,He has morals,Neutral,Moral and ethical behavior,,,,,,,,,
5b835e6c-8d85-4518-a09c-30d51476bd37,If they know everything about their culture and follows ut,Neutral,Cultural understanding and respect,,,,,,,,,
f1f96c9c-29fb-4335-84b0-3734e96e4c2c,"Stay true to facts, doesn’t make up stuff, be honest in answers ",Negative,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
439832e2-50f8-49b9-b544-8ec3255ff5b9,When you can be sure that nothing will be passed on.,Neutral,Confidentiality and privacy,,,,,,,,,
cbe5afb9-5c8d-4587-8743-20b60a9c65fa,he learns and practice the religion ,Neutral,Other,,,,,,,,,
bb0b5efc-52a6-4e19-b37b-07d049e50772,"公平公正，给出切实可行的方案

",Neutral,Inclusivity and fairness,Unbiased and objective advice,,,,,,,,
0f3d30ad-e412-40ce-b77a-46c378ac7f5e,Answer like professional.,Neutral,Uninformative answer,,,,,,,,,
bb839318-52c3-40ed-b136-43ce4df095eb,"Famous Chinese saying: Tolerance leads to greatness, and lack of desire leads to strength.",Neutral,Other,,,,,,,,,
0848dd9a-855b-442d-8357-92e40942bc20,Gets the job done if they say they are going to get it done. Shows in their actions and concrete in stone,Neutral,Consistency between words and actions,Reliability and consistency,,,,,,,,
e9c36504-7913-45f9-8f0b-63de585f6612,"No discrimination, equally treating everyone",Neutral,Inclusivity and fairness,,,,,,,,,
de39e72c-fc45-4556-a102-9f13553765f7,Not breaking promises,Negative,Consistency between words and actions,Honesty and integrity,,,,,,,,
5e3c2c86-66cc-4517-90ae-5502ab7228e4,Some families are depicted to be untrustworthy ,Negative,Uninformative answer,,,,,,,,,
13627f41-fee1-4692-aa39-687361ca810c,Tell the truth and be sure,Neutral,Honesty and integrity,,,,,,,,,
68d4b867-f258-4454-abbd-9368cab65ee9,When he or helps everyone ,Neutral,Supportiveness and helpfulness,,,,,,,,,
c572cafc-6dc3-4531-8f71-64763d642dcd,having a lot of good reviews ,Positive,Proven track record and reputation,,,,,,,,,
5eab7d46-7feb-4485-ba1b-abc36887739b,"Have a good track record of life journey, come from a good family.",Positive,Other,Proven track record and reputation,,,,,,,,
df836546-ad31-4af6-8af5-2c61d4003993,"To respect their cultures and traditions, rules and regulations",Neutral,Cultural understanding and respect,Respect for community values,,,,,,,,
552b9831-1699-46f9-9950-d6ea7e3d2ae2,the way he treats other people,Neutral,Other,,,,,,,,,
8a4f97e8-3132-4d02-9abc-febd85eb399f,A scholar ,Neutral,Uninformative answer,,,,,,,,,
01756319-4e34-404d-9af2-3c166c433a5a,Religious leadership,Neutral,Other,,,,,,,,,
bff0dfc7-ff61-4acb-bcaa-2b64f882ec28,"trthfullness, past record & keeping up the word",Neutral,Consistency between words and actions,Honesty and integrity,Proven track record and reputation,,,,,,,
6e6471a6-b82c-475b-ac32-5665cef27b7b,"Don't do bad things, keep your clothes clean and tidy, and have appeal",Neutral,Other,,,,,,,,,
fba6fe91-d022-45d8-a208-07fd157069fa,Religious advice ,Neutral,Other,,,,,,,,,
f20c643a-9acc-4e34-a744-411228f2111a,Who understand questiob,Neutral,Uninformative answer,,,,,,,,,
bfd700c7-9eac-466d-85c0-60fe19ba3cf5,a parent or for some people a religious leader,Neutral,Uninformative answer,,,,,,,,,
81460fb1-fb5c-40b3-96a4-25f4b8975d81,Do not lie,Negative,Honesty and integrity,,,,,,,,,
93d36b3a-2aca-4958-be0f-475373e1ccb7,Elder,Neutral,Uninformative answer,,,,,,,,,
5ec5a158-a465-42bd-9ed2-5b6b5005a44b,I don’t know. I come from the margins really ,Neutral,Uninformative answer,,,,,,,,,
8f19bc7d-ec31-405e-901d-87c977c7d56c,"inclusive of all religion,culture society and good for all as win win",Positive,Inclusivity and fairness,,,,,,,,,
fe3a74c8-fbab-4225-9ca2-529f23f0f810,History and proven records ,Neutral,Proven track record and reputation,,,,,,,,,
d0423ffb-0f47-4bf5-ad04-6e82b5578568,There are many ways,Neutral,Other,,,,,,,,,
cab09a63-8db1-4259-bb36-b21ce7c35332,To give answers without bullying me personally.,Neutral,Other,,,,,,,,,
2ceb7df4-dc1e-4684-b0d5-ed30c8de1b2f,"corrupt free, elder, person in the society",Neutral,Cultural understanding and respect,Moral and ethical behavior,,,,,,,,
9f92a56b-ef3c-40d9-9972-28b893141b91,When it isn’t about him and he just answers for you,Positive,Empathy and active listening,,,,,,,,,
d8561cc7-e53f-4c4d-bb98-cb4fa1e65149,his behaviour among people ,Neutral,Uninformative answer,,,,,,,,,
3df609d3-08d4-46af-bf89-6230918d2c33,Achievement,Neutral,Other,,,,,,,,,
